words,amount_keywords,up_time,keywords_mean,keywords_max,keywords_min,rating_mean,rating_max,rating_min,contentWarning_mean,contentWarning_max,contentWarning_min,romanticCategory_mean,romanticCategory_max,romanticCategory_min,kudos
8.82585367025321,4.532599493153256,0.0,-6.907755278982137,-1.615173979065725,-6.907755278982137,-8.998044065920553,-4.761241037712858,-6.907755278982137,-10.24747749410279,-4.321166679339111,-6.907755278982137,-8.758638646052622,-4.644033037289688,-6.907755278982137,5.030437921392435
5.6937321388027,1.791759469228055,4.290459441148391,-6.907755278982137,-1.94098493222161,-6.907755278982137,-8.758638646052622,-4.644033037289688,-6.907755278982137,-10.24747749410279,-4.321166679339111,-6.907755278982137,-6.907755278982137,-4.612917827868474,-6.907755278982137,0.6931471805599453
8.525558107747866,2.833213344056216,3.6375861597263857,-6.907755278982137,-1.6512997170602701,-6.907755278982137,-8.998044065920553,-4.761241037712858,-6.907755278982137,-10.24747749410279,-4.321166679339111,-6.907755278982137,-7.29224189011621,-4.608691398198516,-6.907755278982137,5.8998973535824915
8.532475814947395,3.5553480614894135,4.564348191467836,-6.907755278982137,-1.8252441301625704,-6.907755278982137,-8.998044065920553,-4.806340869601026,-6.907755278982137,-10.24747749410279,-4.321166679339111,-6.907755278982137,-8.758638646052622,-4.644033037289688,-6.907755278982137,4.406719247264253
8.525558107747866,4.343805421853684,2.6390573296152584,-6.907755278982137,-1.730169325742932,-6.907755278982137,-8.758638646052622,-4.644033037289688,-6.907755278982137,-8.58173442022264,-4.542972527670908,-6.907755278982137,-7.29224189011621,-4.608691398198516,-6.907755278982137,3.7376696182833684
9.837347750031583,3.6635616461296463,2.70805020110221,-6.907755278982137,-2.2912111311413583,-6.907755278982137,-6.907755278982137,-4.612917827868474,-6.907755278982137,-10.24747749410279,-4.321166679339111,-6.907755278982137,-7.29224189011621,-4.608691398198516,-6.907755278982137,5.056245805348308
7.440733707389261,2.995732273553991,3.7612001156935624,-6.907755278982137,-2.205875595353437,-6.907755278982137,-8.998044065920553,-4.806340869601026,-6.907755278982137,-10.24747749410279,-4.321166679339111,-6.907755278982137,-8.758638646052622,-4.644033037289688,-6.907755278982137,4.394449154672439
8.468002947225466,3.7612001156935624,3.5553480614894135,-6.907755278982137,-1.4593117322083875,-6.907755278982137,-8.758638646052622,-4.644033037289688,-6.907755278982137,-10.24747749410279,-4.321166679339111,-6.907755278982137,-8.758638646052622,-4.644033037289688,-6.907755278982137,4.406719247264253
8.934586870389676,3.4657359027997265,3.9318256327243257,-6.907755278982137,-1.9201337352335601,-6.907755278982137,-8.758638646052622,-4.644033037289688,-6.907755278982137,-7.680576330650167,-4.7053347589725645,-6.907755278982137,-8.758638646052622,-4.644033037289688,-6.907755278982137,4.406719247264253
8.433594167539924,3.8501476017100584,4.2626798770413155,-6.907755278982137,-2.098999186941658,-6.907755278982137,-8.758638646052622,-4.644033037289688,-6.907755278982137,-10.24747749410279,-4.321166679339111,-6.907755278982137,-8.758638646052622,-4.644033037289688,-6.907755278982137,5.1647859739235145
8.525558107747866,3.6635616461296463,2.6390573296152584,-6.907755278982137,-2.235720134553347,-6.907755278982137,-6.907755278982137,-4.612917827868474,-6.907755278982137,-8.58173442022264,-4.542972527670908,-6.907755278982137,-6.907755278982137,-4.612917827868474,-6.907755278982137,4.553876891600541
7.731053144007127,1.791759469228055,3.7612001156935624,-6.907755278982137,-1.51777670538279,-6.907755278982137,-8.998044065920553,-4.761241037712858,-6.907755278982137,-7.680576330650167,-4.7053347589725645,-6.907755278982137,-8.758638646052622,-4.644033037289688,-6.907755278982137,6.568077911411976
8.503702601233739,4.68213122712422,3.6375861597263857,-6.907755278982137,-1.742196378331637,-6.907755278982137,-8.998044065920553,-4.806340869601026,-6.907755278982137,-7.680576330650167,-4.7053347589725645,-6.907755278982137,-8.758638646052622,-4.644033037289688,-6.907755278982137,5.480638923341991
7.6577552711348655,2.8903717578961645,3.970291913552122,-6.907755278982137,-1.9432952877535572,-6.907755278982137,-7.842627749525644,-4.7189240769098895,-6.907755278982137,-7.680576330650167,-4.7053347589725645,-6.907755278982137,-8.758638646052622,-4.644033037289688,-6.907755278982137,4.060443010546419
9.497997444115459,4.1588830833596715,2.6390573296152584,-6.907755278982137,-2.024816890036302,-6.907755278982137,-6.907755278982137,-4.612917827868474,-6.907755278982137,-7.680576330650167,-4.7053347589725645,-6.907755278982137,-7.29224189011621,-4.608691398198516,-6.907755278982137,3.6375861597263857
7.557994958530806,2.995732273553991,3.912023005428146,-6.907755278982137,-1.9608527639957725,-6.907755278982137,-8.758638646052622,-4.644033037289688,-6.907755278982137,-7.680576330650167,-4.7053347589725645,-6.907755278982137,-7.29224189011621,-4.608691398198516,-6.907755278982137,5.568344503761097
8.471149252914831,2.9444389791664403,3.8501476017100584,-6.907755278982137,-1.7589440090455286,-6.907755278982137,-8.758638646052622,-4.644033037289688,-6.907755278982137,-7.680576330650167,-4.7053347589725645,-6.907755278982137,-8.758638646052622,-4.644033037289688,-6.907755278982137,5.877735781779639
9.09862638234618,3.7612001156935624,0.0,-6.907755278982137,-1.8297334632537734,-6.907755278982137,-8.758638646052622,-4.644033037289688,-6.907755278982137,-8.58173442022264,-4.607413391427185,-6.907755278982137,-8.758638646052622,-4.644033037289688,-6.907755278982137,3.1354942159291497
7.616283561580385,4.875197323201151,1.0986122886681098,-6.907755278982137,-2.149138736753357,-6.907755278982137,-6.907755278982137,-4.612917827868474,-6.907755278982137,-10.24747749410279,-4.321166679339111,-6.907755278982137,-7.29224189011621,-4.608691398198516,-6.907755278982137,1.791759469228055
9.090542808520587,3.784189633918261,2.6390573296152584,-6.907755278982137,-2.2230768975420476,-6.907755278982137,-6.907755278982137,-4.612917827868474,-6.907755278982137,-7.680576330650167,-4.7053347589725645,-6.907755278982137,-7.29224189011621,-4.608691398198516,-6.907755278982137,3.9318256327243257
10.252064798437244,4.060443010546419,4.007333185232471,-6.907755278982137,-2.4310666264489784,-6.907755278982137,-6.907755278982137,-4.612917827868474,-6.907755278982137,-8.58173442022264,-4.542972527670908,-6.907755278982137,-6.907755278982137,-4.612917827868474,-6.907755278982137,5.916202062607435
8.525558107747866,3.6635616461296463,1.3862943611198906,-6.907755278982137,-2.2277691948576943,-6.907755278982137,-8.998044065920553,-4.806340869601026,-6.907755278982137,-8.58173442022264,-4.542972527670908,-6.907755278982137,-7.330901122031825,-4.607120342353088,-6.907755278982137,3.1780538303479458
8.337109129562474,3.4011973816621555,2.6390573296152584,-6.907755278982137,-1.8656429908954753,-6.907755278982137,-8.998044065920553,-4.761241037712858,-6.907755278982137,-7.680576330650167,-4.7053347589725645,-6.907755278982137,-8.758638646052622,-4.644033037289688,-6.907755278982137,5.087596335232384
8.13505390861157,4.564348191467836,2.302585092994046,-6.907755278982137,-1.591061792190941,-6.907755278982137,-8.758638646052622,-4.644033037289688,-6.907755278982137,-10.24747749410279,-4.321166679339111,-6.907755278982137,-8.758638646052622,-4.644033037289688,-6.907755278982137,5.648974238161206
8.626944055375356,2.6390573296152584,2.70805020110221,-6.907755278982137,-1.5893162945629937,-6.907755278982137,-8.758638646052622,-4.644033037289688,-6.907755278982137,-10.24747749410279,-4.321166679339111,-6.907755278982137,-7.29224189011621,-4.608691398198516,-6.907755278982137,4.3694478524670215
7.152268856032539,3.4011973816621555,3.6635616461296463,-6.907755278982137,-2.0720491085682524,-6.907755278982137,-8.998044065920553,-4.761241037712858,-6.907755278982137,-7.680576330650167,-4.7053347589725645,-6.907755278982137,-8.758638646052622,-4.644033037289688,-6.907755278982137,4.465908118654584
7.5652752818989315,3.7376696182833684,1.0986122886681098,-6.907755278982137,-1.9974518970530701,-6.907755278982137,-6.907755278982137,-4.612917827868474,-6.907755278982137,-7.680576330650167,-4.7053347589725645,-6.907755278982137,-8.758638646052622,-4.644033037289688,-6.907755278982137,5.351858133476067
9.533220655077928,4.430816798843313,2.6390573296152584,-6.907755278982137,-2.233164014091836,-6.907755278982137,-6.907755278982137,-4.612917827868474,-6.907755278982137,-7.680576330650167,-4.7053347589725645,-6.907755278982137,-6.907755278982137,-4.612917827868474,-6.907755278982137,4.812184355372417
7.98514393119862,1.791759469228055,4.02535169073515,-6.907755278982137,-1.6537330036005629,-6.907755278982137,-8.998044065920553,-4.761241037712858,-6.907755278982137,-10.24747749410279,-4.321166679339111,-6.907755278982137,-8.758638646052622,-4.644033037289688,-6.907755278982137,3.367295829986474
8.928110078202646,2.6390573296152584,2.6390573296152584,-6.907755278982137,-2.091461421731138,-6.907755278982137,-8.998044065920553,-4.761241037712858,-6.907755278982137,-7.680576330650167,-4.7053347589725645,-6.907755278982137,-7.29224189011621,-4.608691398198516,-6.907755278982137,3.4965075614664802
7.790282380703483,3.1780538303479458,3.091042453358316,-6.907755278982137,-2.1670790067406798,-6.907755278982137,-8.998044065920553,-4.761241037712858,-6.907755278982137,-7.680576330650167,-4.7053347589725645,-6.907755278982137,-7.330901122031825,-4.607120342353088,-6.907755278982137,2.995732273553991
10.262245325878965,3.367295829986474,4.0943445622221,-6.907755278982137,-1.8253198507388873,-6.907755278982137,-7.842627749525644,-4.7189240769098895,-6.907755278982137,-10.24747749410279,-4.321166679339111,-6.907755278982137,-7.29224189011621,-4.608691398198516,-6.907755278982137,5.552959584921617
8.07837810362652,3.6635616461296463,3.044522437723423,-6.907755278982137,-1.5492770942450493,-6.907755278982137,-8.758638646052622,-4.644033037289688,-6.907755278982137,-10.24747749410279,-4.321166679339111,-6.907755278982137,-7.330901122031825,-4.607120342353088,-6.907755278982137,3.871201010907891
6.838405200847344,3.5553480614894135,3.2188758248682006,-6.907755278982137,-1.7519979981830462,-6.907755278982137,-8.758638646052622,-4.644033037289688,-6.907755278982137,-7.126705865571392,-4.582494415121747,-6.907755278982137,-8.758638646052622,-4.644033037289688,-6.907755278982137,1.9459101490553132
5.6937321388027,1.791759469228055,4.290459441148391,-6.907755278982137,-1.94098493222161,-6.907755278982137,-8.758638646052622,-4.644033037289688,-6.907755278982137,-10.24747749410279,-4.321166679339111,-6.907755278982137,-6.907755278982137,-4.612917827868474,-6.907755278982137,0.6931471805599453
8.447199819595703,3.1354942159291497,3.9318256327243257,-6.907755278982137,-1.7118065760324765,-6.907755278982137,-8.998044065920553,-4.806340869601026,-6.907755278982137,-7.680576330650167,-4.7053347589725645,-6.907755278982137,-8.758638646052622,-4.644033037289688,-6.907755278982137,4.406719247264253
8.087640287778983,3.8918202981106265,2.302585092994046,-6.907755278982137,-1.5535806382476451,-6.907755278982137,-6.907755278982137,-4.612917827868474,-6.907755278982137,-7.680576330650167,-4.7053347589725645,-6.907755278982137,-8.758638646052622,-4.644033037289688,-6.907755278982137,4.219507705176107
5.6937321388027,1.791759469228055,4.290459441148391,-6.907755278982137,-1.94098493222161,-6.907755278982137,-8.758638646052622,-4.644033037289688,-6.907755278982137,-10.24747749410279,-4.321166679339111,-6.907755278982137,-6.907755278982137,-4.612917827868474,-6.907755278982137,0.6931471805599453
8.0925452638913,2.772588722239781,1.6094379124341003,-6.907755278982137,-2.0314806686169784,-6.907755278982137,-7.842627749525644,-4.7189240769098895,-6.907755278982137,-10.24747749410279,-4.321166679339111,-6.907755278982137,-7.29224189011621,-4.608691398198516,-6.907755278982137,4.174387269895637
8.525558107747866,3.4339872044851463,3.828641396489095,-6.907755278982137,-2.0777030748989924,-6.907755278982137,-8.758638646052622,-4.644033037289688,-6.907755278982137,-7.680576330650167,-4.7053347589725645,-6.907755278982137,-8.758638646052622,-4.644033037289688,-6.907755278982137,4.406719247264253
8.525558107747866,4.787491742782046,2.70805020110221,-6.907755278982137,-2.23794911276701,-6.907755278982137,-6.907755278982137,-4.612917827868474,-6.907755278982137,-10.24747749410279,-4.321166679339111,-6.907755278982137,-8.758638646052622,-4.644033037289688,-6.907755278982137,4.7535901911063645
8.845777255188445,4.653960350157523,3.1780538303479458,-6.907755278982137,-1.626858837796722,-6.907755278982137,-8.758638646052622,-4.644033037289688,-6.907755278982137,-10.24747749410279,-4.321166679339111,-6.907755278982137,-8.758638646052622,-4.644033037289688,-6.907755278982137,4.51085950651685
8.620471540869739,3.9889840465642745,0.6931471805599453,-6.907755278982137,-1.5158606180931151,-6.907755278982137,-6.907755278982137,-4.612917827868474,-6.907755278982137,-10.24747749410279,-4.321166679339111,-6.907755278982137,-8.758638646052622,-4.644033037289688,-6.907755278982137,5.961005339623274
9.007612005404566,4.68213122712422,4.007333185232471,-6.907755278982137,-1.9329643018370029,-6.907755278982137,-7.842627749525644,-4.7189240769098895,-6.907755278982137,-7.680576330650167,-4.7053347589725645,-6.907755278982137,-7.29224189011621,-4.608691398198516,-6.907755278982137,4.919980925828125
10.051303927230347,3.8918202981106265,3.6375861597263857,-6.907755278982137,-2.4687969313853353,-6.907755278982137,-8.758638646052622,-4.644033037289688,-6.907755278982137,-7.680576330650167,-4.7053347589725645,-6.907755278982137,-8.758638646052622,-4.644033037289688,-6.907755278982137,4.406719247264253
5.6937321388027,1.791759469228055,4.290459441148391,-6.907755278982137,-1.94098493222161,-6.907755278982137,-8.758638646052622,-4.644033037289688,-6.907755278982137,-10.24747749410279,-4.321166679339111,-6.907755278982137,-6.907755278982137,-4.612917827868474,-6.907755278982137,0.6931471805599453
7.895808377083183,4.31748811353631,0.0,-6.907755278982137,-1.6329403048752835,-6.907755278982137,-6.907755278982137,-4.612917827868474,-6.907755278982137,-10.24747749410279,-4.321166679339111,-6.907755278982137,-7.29224189011621,-4.608691398198516,-6.907755278982137,3.784189633918261
8.525558107747866,3.6635616461296463,2.5649493574615367,-6.907755278982137,-2.0213455559574904,-6.907755278982137,-6.907755278982137,-4.612917827868474,-6.907755278982137,-7.126705865571392,-4.582494415121747,-6.907755278982137,-7.29224189011621,-4.608691398198516,-6.907755278982137,4.454347296253507
9.018695487721343,1.9459101490553132,3.091042453358316,-6.907755278982137,-1.6026856345973781,-6.907755278982137,-8.998044065920553,-4.761241037712858,-6.907755278982137,-10.24747749410279,-4.321166679339111,-6.907755278982137,-8.758638646052622,-4.644033037289688,-6.907755278982137,3.258096538021482
9.157466882369114,2.995732273553991,3.784189633918261,-6.907755278982137,-1.5105594588110804,-6.907755278982137,-8.758638646052622,-4.644033037289688,-6.907755278982137,-7.680576330650167,-4.7053347589725645,-6.907755278982137,-8.758638646052622,-4.644033037289688,-6.907755278982137,6.559615237493242
7.590346945602565,3.258096538021482,2.70805020110221,-6.907755278982137,-1.544332492050334,-6.907755278982137,-7.842627749525644,-4.7189240769098895,-6.907755278982137,-10.24747749410279,-4.321166679339111,-6.907755278982137,-7.29224189011621,-4.608691398198516,-6.907755278982137,4.02535169073515
8.525558107747866,3.6635616461296463,3.2188758248682006,-6.907755278982137,-1.8248657980940732,-6.907755278982137,-6.907755278982137,-4.612917827868474,-6.907755278982137,-7.680576330650167,-4.7053347589725645,-6.907755278982137,-8.758638646052622,-4.644033037289688,-6.907755278982137,4.406719247264253
7.38770923908104,3.7612001156935624,4.127134385045092,-6.907755278982137,-1.6946806560330554,-6.907755278982137,-8.758638646052622,-4.644033037289688,-6.907755278982137,-10.24747749410279,-4.321166679339111,-6.907755278982137,-8.758638646052622,-4.644033037289688,-6.907755278982137,4.882801922586371
9.772581282688328,4.060443010546419,2.8903717578961645,-6.907755278982137,-2.2207716923401377,-6.907755278982137,-6.907755278982137,-4.612917827868474,-6.907755278982137,-7.680576330650167,-4.7053347589725645,-6.907755278982137,-7.330901122031825,-4.607120342353088,-6.907755278982137,4.189654742026425
6.846943139585379,2.70805020110221,3.332204510175204,-6.907755278982137,-1.94098493222161,-6.907755278982137,-8.998044065920553,-4.806340869601026,-6.907755278982137,-10.24747749410279,-4.321166679339111,-6.907755278982137,-8.758638646052622,-4.644033037289688,-6.907755278982137,3.5553480614894135
9.591717684555258,3.9889840465642745,1.3862943611198906,-6.907755278982137,-2.1408684284673196,-6.907755278982137,-8.998044065920553,-4.761241037712858,-6.907755278982137,-7.680576330650167,-4.7053347589725645,-6.907755278982137,-8.758638646052622,-4.644033037289688,-6.907755278982137,6.375024819828097
8.525558107747866,4.356708826689592,2.8903717578961645,-6.907755278982137,-2.289606414718835,-6.907755278982137,-8.998044065920553,-4.806340869601026,-6.907755278982137,-10.24747749410279,-4.321166679339111,-6.907755278982137,-8.758638646052622,-4.644033037289688,-6.907755278982137,4.584967478670572
7.77863014732581,4.574710978503383,3.8066624897703196,-6.907755278982137,-2.094489571753742,-6.907755278982137,-7.842627749525644,-4.7189240769098895,-6.907755278982137,-7.680576330650167,-4.7053347589725645,-6.907755278982137,-7.29224189011621,-4.608691398198516,-6.907755278982137,5.676753802268282
7.914983005848394,4.2626798770413155,2.1972245773362196,-6.907755278982137,-1.7751039951352703,-6.907755278982137,-8.758638646052622,-4.644033037289688,-6.907755278982137,-8.58173442022264,-4.542972527670908,-6.907755278982137,-8.758638646052622,-4.644033037289688,-6.907755278982137,4.07753744390572
8.460411177317253,3.5553480614894135,2.772588722239781,-6.907755278982137,-1.611153374162714,-6.907755278982137,-8.998044065920553,-4.761241037712858,-6.907755278982137,-7.680576330650167,-4.7053347589725645,-6.907755278982137,-8.758638646052622,-4.644033037289688,-6.907755278982137,5.765191102784844
8.6628507638386,4.543294782270004,1.3862943611198906,-6.907755278982137,-1.9482549860487242,-6.907755278982137,-8.758638646052622,-4.644033037289688,-6.907755278982137,-7.680576330650167,-4.7053347589725645,-6.907755278982137,-8.758638646052622,-4.644033037289688,-6.907755278982137,4.219507705176107
8.337348564497175,3.58351893845611,1.3862943611198906,-6.907755278982137,-2.104081468132397,-6.907755278982137,-6.907755278982137,-4.612917827868474,-6.907755278982137,-10.24747749410279,-4.321166679339111,-6.907755278982137,-8.758638646052622,-4.644033037289688,-6.907755278982137,4.406719247264253
9.137769679141348,4.110873864173311,3.091042453358316,-6.907755278982137,-2.550419919520304,-6.907755278982137,-8.758638646052622,-4.644033037289688,-6.907755278982137,-7.680576330650167,-4.7053347589725645,-6.907755278982137,-8.758638646052622,-4.644033037289688,-6.907755278982137,4.406719247264253
9.118882761487347,3.332204510175204,3.5553480614894135,-6.907755278982137,-1.8218140627054153,-6.907755278982137,-8.758638646052622,-4.644033037289688,-6.907755278982137,-10.24747749410279,-4.321166679339111,-6.907755278982137,-8.758638646052622,-4.644033037289688,-6.907755278982137,6.456769655572163
8.525558107747866,4.663439094112067,1.0986122886681098,-6.907755278982137,-2.3047571934775,-6.907755278982137,-8.758638646052622,-4.644033037289688,-6.907755278982137,-7.680576330650167,-4.7053347589725645,-6.907755278982137,-8.758638646052622,-4.644033037289688,-6.907755278982137,4.820281565605037
8.062747901086354,3.4657359027997265,0.0,-6.907755278982137,-1.511168550717924,-6.907755278982137,-6.907755278982137,-4.612917827868474,-6.907755278982137,-10.24747749410279,-4.321166679339111,-6.907755278982137,-8.758638646052622,-4.644033037289688,-6.907755278982137,3.295836866004329
5.6937321388027,1.791759469228055,4.290459441148391,-6.907755278982137,-1.94098493222161,-6.907755278982137,-8.758638646052622,-4.644033037289688,-6.907755278982137,-10.24747749410279,-4.321166679339111,-6.907755278982137,-6.907755278982137,-4.612917827868474,-6.907755278982137,0.6931471805599453
9.677966176435953,2.3978952727983707,3.6888794541139363,-6.907755278982137,-1.4578344171977584,-6.907755278982137,-8.758638646052622,-4.644033037289688,-6.907755278982137,-7.680576330650167,-4.7053347589725645,-6.907755278982137,-7.29224189011621,-4.608691398198516,-6.907755278982137,4.406719247264253
8.399984990510696,3.970291913552122,0.6931471805599453,-6.907755278982137,-1.9987333907899045,-6.907755278982137,-8.758638646052622,-4.644033037289688,-6.907755278982137,-8.58173442022264,-4.542972527670908,-6.907755278982137,-7.330901122031825,-4.607120342353088,-6.907755278982137,2.833213344056216
7.850103545175582,3.6635616461296463,2.772588722239781,-6.907755278982137,-1.6610292870153613,-6.907755278982137,-8.998044065920553,-4.761241037712858,-6.907755278982137,-7.680576330650167,-4.7053347589725645,-6.907755278982137,-8.758638646052622,-4.644033037289688,-6.907755278982137,2.995732273553991
8.200013648175434,3.7612001156935624,3.1780538303479458,-6.907755278982137,-1.9100846853013977,-6.907755278982137,-8.998044065920553,-4.761241037712858,-6.907755278982137,-10.24747749410279,-4.321166679339111,-6.907755278982137,-8.758638646052622,-4.644033037289688,-6.907755278982137,3.4011973816621555
9.983314852395683,3.8066624897703196,2.70805020110221,-6.907755278982137,-2.0622919341260655,-6.907755278982137,-8.998044065920553,-4.806340869601026,-6.907755278982137,-10.24747749410279,-4.321166679339111,-6.907755278982137,-7.29224189011621,-4.608691398198516,-6.907755278982137,5.54907608489522
8.904086913938967,3.4011973816621555,1.3862943611198906,-6.907755278982137,-1.8256610805083828,-6.907755278982137,-8.758638646052622,-4.644033037289688,-6.907755278982137,-7.680576330650167,-4.7053347589725645,-6.907755278982137,-7.29224189011621,-4.608691398198516,-6.907755278982137,5.3612921657094255
8.525558107747866,3.7376696182833684,4.248495242049359,-6.907755278982137,-2.109132913438311,-6.907755278982137,-8.758638646052622,-4.644033037289688,-6.907755278982137,-7.680576330650167,-4.7053347589725645,-6.907755278982137,-7.29224189011621,-4.608691398198516,-6.907755278982137,6.706862336602747
8.064950891749143,3.4011973816621555,2.4849066497880004,-6.907755278982137,-1.7530872198970395,-6.907755278982137,-7.842627749525644,-4.7189240769098895,-6.907755278982137,-7.680576330650167,-4.7053347589725645,-6.907755278982137,-6.907755278982137,-4.612917827868474,-6.907755278982137,4.61512051684126
8.89918494333876,3.2188758248682006,4.543294782270004,-6.907755278982137,-2.062828773258355,-6.907755278982137,-8.758638646052622,-4.644033037289688,-6.907755278982137,-10.24747749410279,-4.321166679339111,-6.907755278982137,-8.758638646052622,-4.644033037289688,-6.907755278982137,4.406719247264253
7.462214939768189,3.367295829986474,4.51085950651685,-6.907755278982137,-1.84426963923547,-6.907755278982137,-8.758638646052622,-4.644033037289688,-6.907755278982137,-7.680576330650167,-4.7053347589725645,-6.907755278982137,-8.758638646052622,-4.644033037289688,-6.907755278982137,6.263398262591624
5.6937321388027,1.791759469228055,4.290459441148391,-6.907755278982137,-1.94098493222161,-6.907755278982137,-8.758638646052622,-4.644033037289688,-6.907755278982137,-10.24747749410279,-4.321166679339111,-6.907755278982137,-6.907755278982137,-4.612917827868474,-6.907755278982137,0.6931471805599453
7.107425474110705,2.302585092994046,3.9318256327243257,-6.907755278982137,-1.8322518522364812,-6.907755278982137,-8.998044065920553,-4.761241037712858,-6.907755278982137,-10.24747749410279,-4.321166679339111,-6.907755278982137,-7.29224189011621,-4.608691398198516,-6.907755278982137,2.9444389791664403
