words,amount_keywords,up_time,keyword,rating,contentWarning,romanticCategory
8.858226439365012,3.8066624897703196,3.912023005428146,5.37036891309569,1.9967620011132508,2.0,0.0
5.6937321388027,1.791759469228055,4.290459441148391,2.1798450816933164,1.0,2.5968491788439394,0.0
7.440733707389261,2.995732273553991,3.7612001156935624,4.117003616557776,1.4142135623730951,2.5968491788439394,0.0
9.469391461628812,3.5553480614894135,3.7612001156935624,4.955271467907154,1.0,1.956887864209901,0.0
7.731053144007127,1.791759469228055,3.7612001156935624,1.9628572289521466,1.9967620011132508,1.956887864209901,0.0
8.525558107747866,4.07753744390572,3.7612001156935624,6.203253509792389,1.0,2.5968491788439394,0.0
8.525558107747866,2.833213344056216,3.6375861597263857,2.799946057245335,1.9967620011132508,2.5968491788439394,0.0
8.801168401936692,3.7376696182833684,3.7612001156935624,5.0172301714340755,1.0,1.956887864209901,0.0
8.009695357742922,3.295836866004329,3.7376696182833684,4.31989183900861,1.0,1.956887864209901,0.0
8.394121193826242,3.7612001156935624,3.7376696182833684,5.755044603736329,1.0,1.956887864209901,0.0
9.412627941411015,3.8918202981106265,3.8918202981106265,5.6474347591497995,1.0,1.7320508075688772,1.0
9.161360189754465,4.795790545596741,3.713572066704308,6.771615514687303,1.0,1.956887864209901,0.0
10.370925392959132,3.1780538303479458,3.8501476017100584,4.616308638210311,1.0,2.0,0.0
10.364639622058545,3.5263605246161616,3.713572066704308,4.693873304098368,1.9967620011132508,1.956887864209901,0.0
5.6937321388027,1.791759469228055,4.290459441148391,2.1798450816933164,1.0,2.5968491788439394,0.0
9.18594521514146,4.31748811353631,3.6888794541139363,6.607574734417418,1.0,1.956887864209901,0.0
9.968338524855744,2.9444389791664403,3.8501476017100584,2.9890588790759653,1.9967620011132508,1.956887864209901,0.0
8.525558107747866,4.204692619390966,3.6888794541139363,6.981630257194367,1.0,1.956887864209901,0.0
9.677966176435953,2.3978952727983707,3.6888794541139363,2.6920743080136305,1.0,1.956887864209901,0.0
6.532334292222349,3.1354942159291497,3.6888794541139363,4.478765423926143,1.9967620011132508,1.956887864209901,0.0
7.077498053569231,3.4965075614664802,3.6635616461296463,4.703915737535549,1.3828992025720797,1.956887864209901,0.0
6.580639137284949,4.709530201312334,3.8066624897703196,7.170451990598229,1.9967620011132508,2.0,0.0
8.525558107747866,3.6635616461296463,3.6635616461296463,5.964071754044077,1.0,2.5968491788439394,0.0
7.298445101508147,2.5649493574615367,3.7376696182833684,3.241668332267843,1.0,2.5968491788439394,0.0
8.525558107747866,3.367295829986474,3.6375861597263857,4.936875437855667,1.0,2.0,0.0
8.503702601233739,4.68213122712422,3.6375861597263857,7.5308214755261,1.4142135623730951,1.956887864209901,0.0
8.525558107747866,3.6375861597263857,3.8066624897703196,5.036236270076144,1.3828992025720797,1.956887864209901,0.0
10.051303927230347,3.8918202981106265,3.6375861597263857,6.190031135276122,1.0,1.956887864209901,0.0
9.684273769557766,3.4011973816621555,3.6375861597263857,4.740864205549681,1.0,1.956887864209901,0.0
7.620214770574455,2.6390573296152584,3.6375861597263857,3.4234256021665574,1.9967620011132508,1.956887864209901,0.0
7.152268856032539,3.4011973816621555,3.6635616461296463,4.428260663488988,1.9967620011132508,1.956887864209901,0.0
8.525558107747866,2.0794415416798357,3.8066624897703196,2.7080515168852344,1.0,1.0,0.0
8.907747686788648,3.784189633918261,3.6109179126442243,3.925627906395237,1.0,1.956887864209901,0.0
7.8724551500639794,4.406719247264253,3.7612001156935624,5.543880920646307,1.4142135623730951,1.956887864209901,0.0
9.020389788017736,4.276666119016055,3.58351893845611,6.897753907436086,1.0,1.956887864209901,0.0
9.118882761487347,3.332204510175204,3.5553480614894135,4.6063180766240475,1.0,2.5968491788439394,0.0
8.517193191416238,3.4965075614664802,3.58351893845611,4.826595401730732,1.4142135623730951,1.7320508075688776,0.0
8.525558107747866,4.663439094112067,3.5263605246161616,8.464607358700146,1.9967620011132508,1.956887864209901,0.0
8.525558107747866,4.248495242049359,3.5553480614894135,5.566505703210376,1.0,2.5968491788439394,0.0
7.720461694599722,4.07753744390572,3.091042453358316,6.1914025359402185,1.0,1.0,0.0
8.468002947225466,3.7612001156935624,3.5553480614894135,4.890749749969091,1.0,2.5968491788439394,0.0
8.728264161496178,3.912023005428146,3.5263605246161616,5.854126563165385,1.0,1.956887864209901,0.0
5.6937321388027,1.791759469228055,4.290459441148391,2.1798450816933164,1.0,2.5968491788439394,0.0
5.6937321388027,1.791759469228055,4.290459441148391,2.1798450816933164,1.0,2.5968491788439394,0.0
8.264878262801748,4.02535169073515,3.6375861597263857,5.875997823111951,1.9967620011132508,2.5968491788439394,0.0
9.160834952072344,4.31748811353631,3.6375861597263857,7.417574274751923,1.0,2.5968491788439394,0.0
7.5485559791698735,3.6635616461296463,3.6375861597263857,5.746638141345891,1.0,2.5968491788439394,0.0
8.799963219506997,3.7376696182833684,3.4657359027997265,5.771673050337805,1.9967620011132508,1.956887864209901,0.0
5.780743515792329,4.276666119016055,3.6375861597263857,7.091709739033618,1.4142135623730951,1.956887864209901,0.0
8.91905180393029,4.454347296253507,3.4339872044851463,5.328114062296022,1.4142135623730951,1.956887864209901,0.0
8.525558107747866,4.454347296253507,3.4011973816621555,7.415044277067049,1.0,1.956887864209901,0.0
8.369620826949102,2.302585092994046,3.6635616461296463,2.486278223767404,1.9967620011132508,1.956887864209901,0.0
9.19624144759668,4.204692619390966,3.332204510175204,6.7636005064166875,1.9967620011132508,1.7320508075688772,0.0
8.525558107747866,3.6635616461296463,3.258096538021482,11.162849713374174,1.0,2.0,0.0
8.525558107747866,4.07753744390572,3.1354942159291497,6.547560145575791,1.9967620011132508,2.0,0.0
4.3694478524670215,4.0943445622221,3.367295829986474,5.66347795751679,1.0,1.956887864209901,0.0
5.6937321388027,1.791759469228055,4.290459441148391,2.1798450816933164,1.0,2.5968491788439394,0.0
5.805134968916488,3.8501476017100584,3.332204510175204,5.893635032325651,1.0,1.7320508075688772,0.0
8.525558107747866,3.6635616461296463,3.2188758248682006,8.758010025212288,1.0,1.956887864209901,0.0
7.473069088032197,3.091042453358316,3.1354942159291497,4.108223673323936,1.9967620011132508,1.956887864209901,0.0
6.846943139585379,2.70805020110221,3.332204510175204,3.4298660910912817,1.4142135623730951,2.5968491788439394,0.0
8.300031711779575,2.8903717578961645,3.1354942159291497,3.824742511750055,1.3828992025720797,1.956887864209901,0.0
8.748304912379623,3.367295829986474,3.091042453358316,4.3651949167677415,1.0,1.956887864209901,0.0
8.31581113188354,4.51085950651685,3.091042453358316,4.972782537525351,1.3828992025720797,1.956887864209901,0.0
8.632484235750972,3.1354942159291497,3.091042453358316,4.249036939345284,1.0,2.5968491788439394,0.0
9.143559338285831,4.060443010546419,3.044522437723423,5.915682208566292,1.0,1.956887864209901,0.0
7.847762537473608,3.091042453358316,3.044522437723423,4.222758970258219,1.0,1.956887864209901,0.0
7.500529485395295,3.4011973816621555,3.044522437723423,4.182676741696536,1.0,1.956887864209901,0.0
8.780326390946605,3.713572066704308,2.995732273553991,5.69925103964576,1.0,1.956887864209901,0.0
7.725330037917135,3.258096538021482,2.995732273553991,4.09267354240236,1.0,1.956887864209901,0.0
6.838405200847344,3.5553480614894135,3.2188758248682006,4.863967930044991,1.0,1.7320508075688772,0.0
8.845777255188445,4.653960350157523,3.1780538303479458,6.733035396414655,1.0,2.5968491788439394,0.0
8.814330422638774,3.9318256327243257,3.1780538303479458,6.468634843562581,1.9967620011132508,2.0,0.0
5.6937321388027,1.791759469228055,4.290459441148391,2.1798450816933164,1.0,2.5968491788439394,0.0
8.525558107747866,4.356708826689592,2.8903717578961645,7.427197487242965,1.4142135623730951,2.5968491788439394,0.0
8.94819608331224,3.58351893845611,2.9444389791664403,5.206251737477849,1.0,1.956887864209901,0.0
7.724004656676065,2.772588722239781,2.9444389791664403,3.9190546738596432,1.9967620011132508,1.956887864209901,0.0
7.840312983320164,3.332204510175204,2.9444389791664403,4.6417943704687135,1.0,2.5968491788439394,0.0
8.200013648175434,3.7612001156935624,3.1780538303479458,5.142504709150176,1.9967620011132508,2.5968491788439394,0.0
7.701200180857446,4.442651256490317,3.1354942159291497,5.4231941329179225,1.4142135623730951,2.5968491788439394,0.0
9.061724347647399,4.442651256490317,2.8903717578961645,6.860119441227818,1.0,1.956887864209901,0.0
8.877939834725023,3.367295829986474,2.8903717578961645,4.477751085527956,1.0,1.956887864209901,0.0
8.657824321155983,4.624972813284271,3.1354942159291497,5.4695333920400175,1.0,2.5968491788439394,0.0
9.616538544660177,3.2188758248682006,2.8903717578961645,3.9178781850669067,1.0,2.0,0.0
8.30622521603216,4.07753744390572,3.1354942159291497,5.65141881360232,1.0,2.5968491788439394,0.0
9.110741006753427,4.0943445622221,3.1354942159291497,7.080138216581018,1.0,2.5968491788439394,0.0
8.62299361030245,3.7612001156935624,3.1354942159291497,4.476633675708728,1.0,2.5968491788439394,0.0
8.345455428161928,3.295836866004329,2.8903717578961645,4.587347764454442,1.0,2.5968491788439394,0.0
8.856803356728378,3.8501476017100584,2.8903717578961645,6.115186962931392,1.0,2.0,0.0
8.17131687471973,2.772588722239781,2.8903717578961645,3.6483269701674272,1.0,1.0,0.0
9.072456664612796,3.7612001156935624,3.091042453358316,5.720009273620307,1.0,1.956887864209901,0.0
10.327578124767458,4.394449154672439,3.044522437723423,6.2769993480701025,1.9967620011132508,1.956887864209901,1.0
9.018695487721343,1.9459101490553132,3.091042453358316,2.7084630140887858,1.9967620011132508,2.5968491788439394,0.0
8.772610303280743,3.8501476017100584,2.772588722239781,6.1939056179981495,1.0,2.5968491788439394,0.0
7.850103545175582,3.6635616461296463,2.772588722239781,6.591183174610865,1.9967620011132508,1.956887864209901,0.0
8.460411177317253,3.5553480614894135,2.772588722239781,4.911785575400213,1.9967620011132508,1.956887864209901,0.0
8.07837810362652,3.6635616461296463,3.044522437723423,6.05705100454776,1.0,2.5968491788439394,1.0
9.837347750031583,3.6635616461296463,2.70805020110221,5.534117247787954,1.0,2.5968491788439394,0.0
7.00397413672268,2.833213344056216,2.70805020110221,3.7169826316149193,1.9967620011132508,2.5968491788439394,0.0
6.1903154058531475,2.833213344056216,2.70805020110221,3.2595620062665707,1.4142135623730951,2.5968491788439394,0.0
8.525558107747866,3.6109179126442243,2.995732273553991,5.415704571082101,1.0,2.5968491788439394,0.0
8.525558107747866,4.07753744390572,2.995732273553991,6.011784529915273,1.0,2.5968491788439394,0.0
5.6937321388027,1.791759469228055,4.290459441148391,2.1798450816933164,1.0,2.5968491788439394,0.0
8.525558107747866,3.4657359027997265,2.70805020110221,5.297787282204103,1.3828992025720797,1.956887864209901,0.0
9.569412440514636,3.6109179126442243,2.995732273553991,5.012674684300281,1.9967620011132508,2.5968491788439394,0.0
6.584791392385716,2.833213344056216,2.70805020110221,3.203261322445776,1.4142135623730951,2.5968491788439394,0.0
7.590346945602565,3.258096538021482,2.70805020110221,3.768372564061466,1.3828992025720797,2.5968491788439394,0.0
9.873646710525106,3.2188758248682006,2.70805020110221,4.041208452269418,1.4142135623730951,1.956887864209901,0.0
8.626944055375356,2.6390573296152584,2.70805020110221,3.3002396910632195,1.0,2.5968491788439394,0.0
8.607216694063826,4.1588830833596715,2.70805020110221,6.775996793399999,1.0,2.5968491788439394,0.0
7.87359778968554,3.6375861597263857,2.70805020110221,4.617193498248199,1.3828992025720797,1.956887864209901,0.0
9.106201332235038,4.276666119016055,2.995732273553991,6.900663248009688,1.0,2.0,0.0
8.60337088765729,4.30406509320417,2.6390573296152584,7.029308423861597,1.9967620011132508,1.956887864209901,0.0
9.58486505717771,3.8066624897703196,2.6390573296152584,5.9051363703203394,1.0,2.5968491788439394,0.0
7.57095858316901,3.912023005428146,2.6390573296152584,5.569065787952528,1.3828992025720797,1.956887864209901,0.0
8.525558107747866,3.4965075614664802,2.6390573296152584,4.7604985216910745,1.0,1.956887864209901,0.0
8.525558107747866,4.6443908991413725,2.9444389791664403,7.621637020576042,1.9967620011132508,2.5968491788439394,0.0
9.268326221174837,1.6094379124341003,2.6390573296152584,2.318428007471295,1.0,2.5968491788439394,0.0
10.200996185805645,3.9512437185814275,2.9444389791664403,6.330841933517965,1.0,2.5968491788439394,0.0
7.594381242551817,3.091042453358316,2.6390573296152584,3.5226138131282747,1.3828992025720797,1.956887864209901,0.0
8.337109129562474,3.4011973816621555,2.6390573296152584,4.414278183705147,1.9967620011132508,1.956887864209901,0.0
9.000606507571892,3.7376696182833684,2.6390573296152584,4.258129935639721,1.4142135623730951,2.5968491788439394,0.0
10.208137355405476,2.4849066497880004,2.6390573296152584,3.144173464585176,1.0,2.0,0.0
10.071033823747928,4.356708826689592,2.9444389791664403,6.638557813722456,1.0,2.5968491788439394,1.0
7.582738488914411,3.6635616461296463,2.9444389791664403,7.725901221097223,1.9967620011132508,2.5968491788439394,0.0
8.525558107747866,4.02535169073515,2.9444389791664403,6.80308299317965,1.4142135623730951,2.0,0.0
8.525558107747866,4.574710978503383,2.9444389791664403,8.327102938234372,1.0,1.0,0.0
7.980365765111246,4.406719247264253,2.5649493574615367,7.105006677359524,1.0,2.0,1.0
9.772581282688328,4.060443010546419,2.8903717578961645,6.888893550459488,1.0,1.956887864209901,1.0
9.0142038261485,2.70805020110221,2.8903717578961645,3.533204784724349,1.3828992025720797,2.5968491788439394,0.0
8.711772645605693,3.871201010907891,2.5649493574615367,5.272882407845857,1.9967620011132508,1.956887864209901,0.0
8.103796712981794,2.9444389791664403,2.5649493574615367,4.055175368946498,1.3828992025720797,1.956887864209901,0.0
9.229063985974285,3.9512437185814275,2.8903717578961645,6.5193894864547115,1.0,2.0,0.0
9.1557785839835,4.02535169073515,2.8903717578961645,5.862856387830046,1.0,2.5968491788439394,0.0
8.376090350438238,2.0794415416798357,2.5649493574615367,2.5712055937984863,1.9967620011132508,2.5968491788439394,0.0
8.679482094459956,3.58351893845611,2.5649493574615367,4.506644453094918,1.9967620011132508,1.956887864209901,0.0
9.089302043599126,3.332204510175204,2.8903717578961645,4.3617100048818624,1.9967620011132508,2.5968491788439394,0.0
8.525558107747866,4.02535169073515,2.5649493574615367,6.08836494513513,1.0,1.956887864209901,0.0
8.0925452638913,2.772588722239781,1.6094379124341003,3.1597435351523835,1.3828992025720797,2.5968491788439394,0.0
7.352441100243583,2.70805020110221,2.70805020110221,3.0316245101503667,1.9967620011132508,2.5968491788439394,0.0
8.337348564497175,3.58351893845611,1.3862943611198906,5.4371167003931316,1.0,2.5968491788439394,0.0
9.323222529032856,3.044522437723423,1.0986122886681098,4.125654600444639,1.9967620011132508,2.5968491788439394,0.0
8.525558107747866,3.1780538303479458,1.0986122886681098,4.102201779363398,1.0,2.5968491788439394,0.0
5.6937321388027,1.791759469228055,4.290459441148391,2.1798450816933164,1.0,2.5968491788439394,0.0
8.525558107747866,3.970291913552122,2.772588722239781,6.143071810654295,1.9967620011132508,1.956887864209901,0.0
7.5652752818989315,3.7376696182833684,1.0986122886681098,5.814491884100347,1.0,1.956887864209901,0.0
8.525558107747866,3.6375861597263857,2.772588722239781,5.192331975869453,1.0,2.5968491788439394,0.0
8.620471540869739,3.9889840465642745,0.6931471805599453,5.247697180711251,1.0,2.5968491788439394,0.0
8.722580021141189,2.5649493574615367,1.0986122886681098,2.661451874917715,1.9967620011132508,2.5968491788439394,0.0
9.749578510178852,4.663439094112067,1.0986122886681098,8.328849499258219,1.0,2.0,0.0
9.262268464836541,3.4657359027997265,1.0986122886681098,4.887061083938081,1.0,2.5968491788439394,0.0
9.014690384970896,4.060443010546419,1.791759469228055,5.507569047763184,1.0,1.956887864209901,0.0
5.802118375377063,4.143134726391533,2.70805020110221,6.129530474063216,1.0,2.0,0.0
8.093156697722637,3.6635616461296463,0.6931471805599453,5.052320744401883,1.0,1.956887864209901,0.0
9.617337639062423,3.713572066704308,0.6931471805599453,4.703304714745835,1.0,2.5968491788439394,0.0
7.591861714889934,3.091042453358316,0.6931471805599453,3.688231756414857,1.4142135623730951,2.5968491788439394,0.0
7.822845290279774,3.8066624897703196,2.70805020110221,5.969954917389495,1.0,1.956887864209901,0.0
7.833203948641057,3.9889840465642745,0.6931471805599453,5.85788995243543,1.0,2.5968491788439394,0.0
8.525558107747866,4.787491742782046,2.70805020110221,7.772216020515101,1.0,2.5968491788439394,0.0
9.983314852395683,3.8066624897703196,2.70805020110221,4.6946311808269385,1.4142135623730951,2.5968491788439394,0.0
8.627123250788433,3.9512437185814275,2.0794415416798357,5.636139025774714,1.0,1.956887864209901,0.0
7.167809184316444,4.04305126783455,2.70805020110221,5.558889240563111,1.4142135623730951,2.5968491788439394,0.0
8.525558107747866,4.624972813284271,2.6390573296152584,5.059934669738118,1.9967620011132508,1.956887864209901,0.0
8.525558107747866,3.8918202981106265,2.6390573296152584,6.408784771102051,1.0,2.5968491788439394,0.0
5.6937321388027,1.791759469228055,4.290459441148391,2.1798450816933164,1.0,2.5968491788439394,0.0
7.9617188159813645,3.4657359027997265,0.0,5.25353640035955,1.0,2.0,0.0
9.078635880978755,3.6375861597263857,2.6390573296152584,5.634513433410957,1.0,1.956887864209901,0.0
8.525558107747866,4.7535901911063645,2.0794415416798357,9.173594635835308,1.9967620011132508,1.956887864209901,0.0
9.497997444115459,4.1588830833596715,2.6390573296152584,6.745868923354294,1.0,1.956887864209901,0.0
