words,amount_keywords,up_time,keywords_mean,keywords_max,keywords_min,rating_mean,rating_max,rating_min,contentWarning_mean,contentWarning_max,contentWarning_min,romanticCategory_mean,romanticCategory_max,romanticCategory_min,kudos
1916,20,50,-0.00045335956,0.1599035,-0.16643989,0.00015709833,0.009618826,-0.009603551,0.00046170873,0.009046885,-0.008212944,0.00068080006,0.00996485,-0.009883509,262
4775,19,47,-0.00057930796,0.20720235,-0.21291594,0.00015709833,0.009618826,-0.009603551,0.00046170873,0.009046885,-0.008212944,0.00015709833,0.009618826,-0.009603551,357
8943,43,1,-0.0008206935,0.18314423,-0.1876065,0.00015709833,0.009618826,-0.009603551,0.0014004526,0.009977593,-0.00980994,0.00015709833,0.009618826,-0.009603551,23
2031,131,3,-0.0007054726,0.12416426,-0.13275081,-8.236845e-06,0.009922823,-0.009121787,3.5446803e-05,0.013284376,-0.011834501,0.00068080006,0.00996485,-0.009883509,6
8871,44,14,-0.00047037576,0.13468838,-0.14337628,-8.236845e-06,0.009922823,-0.009121787,0.00046170873,0.009046885,-0.008212944,0.00068080006,0.00996485,-0.009883509,51
28341,58,55,-0.0005300761,0.10393852,-0.10937864,-8.236845e-06,0.009922823,-0.009121787,0.00018749949,0.010641727,-0.012015251,-8.236845e-06,0.009922823,-0.009121787,371
127395,142,4,-0.0005492099,0.12430301,-0.1314874,-0.0003773534,0.008177728,-0.009071283,0.00018749949,0.010641727,-0.012015251,0.0006549831,0.009980517,-0.009774047,24
4176,30,14,-0.00059841725,0.19189803,-0.20014977,0.00012365142,0.008554986,-0.0082680145,0.00046170873,0.009046885,-0.008212944,0.00015709833,0.009618826,-0.009603551,162
3412,96,10,-0.0008051823,0.21866708,-0.22825205,0.00015709833,0.009618826,-0.009603551,3.5446803e-05,0.013284376,-0.011834501,0.00015709833,0.009618826,-0.009603551,284
5580,14,15,-0.00082476495,0.23906878,-0.24598154,0.00015709833,0.009618826,-0.009603551,3.5446803e-05,0.013284376,-0.011834501,0.00068080006,0.00996485,-0.009883509,79
1277,30,39,-0.0005789685,0.15275022,-0.15638845,0.00012365142,0.008554986,-0.0082680145,0.00046170873,0.009046885,-0.008212944,0.00015709833,0.009618826,-0.009603551,87
1930,42,3,-0.00069102156,0.1668342,-0.17606513,-8.236845e-06,0.009922823,-0.009121787,0.00046170873,0.009046885,-0.008212944,0.00015709833,0.009618826,-0.009603551,211
13811,84,14,-0.00061600714,0.12453322,-0.13077244,-8.236845e-06,0.009922823,-0.009121787,0.00046170873,0.009046885,-0.008212944,-8.236845e-06,0.009922823,-0.009121787,123
2937,6,56,-0.0009951298,0.22897929,-0.2331438,0.00012365142,0.008554986,-0.0082680145,3.5446803e-05,0.013284376,-0.011834501,0.00015709833,0.009618826,-0.009603551,29
7541,14,14,-0.0006015139,0.16392827,-0.17168398,0.00012365142,0.008554986,-0.0082680145,0.00046170873,0.009046885,-0.008212944,0.00068080006,0.00996485,-0.009883509,33
2417,24,172,-0.0006148904,0.1460437,-0.14820866,0.00012365142,0.008554986,-0.0082680145,0.00046170873,0.009046885,-0.008212944,0.0006549831,0.009980517,-0.009774047,20
28631,29,60,-0.0009879527,0.20007083,-0.20786217,0.00039263593,0.008924776,-0.009150031,3.5446803e-05,0.013284376,-0.011834501,0.00068080006,0.00996485,-0.009883509,258
3224,139,21,-0.0008179002,0.23017606,-0.24471837,0.00015709833,0.009618826,-0.009603551,3.5446803e-05,0.013284376,-0.011834501,0.0006549831,0.009980517,-0.009774047,48
933,35,25,-0.0006730972,0.2025011,-0.2113813,0.00015709833,0.009618826,-0.009603551,0.0008033614,0.010229348,-0.008849426,0.00015709833,0.009618826,-0.009603551,7
297,6,73,-0.0010371371,0.17440109,-0.18750562,0.00015709833,0.009618826,-0.009603551,3.5446803e-05,0.013284376,-0.011834501,-8.236845e-06,0.009922823,-0.009121787,2
4662,23,51,-0.0007861467,0.21925035,-0.22753319,-0.0003773534,0.008177728,-0.009071283,0.00046170873,0.009046885,-0.008212944,0.00015709833,0.009618826,-0.009603551,966
3254,49,10,-0.0007328277,0.24199739,-0.2548668,-8.236845e-06,0.009922823,-0.009121787,0.00046170873,0.009046885,-0.008212944,0.00015709833,0.009618826,-0.009603551,68
297,6,73,-0.0010371371,0.17440109,-0.18750562,0.00015709833,0.009618826,-0.009603551,3.5446803e-05,0.013284376,-0.011834501,-8.236845e-06,0.009922823,-0.009121787,2
3270,16,5,-0.00067899504,0.1782542,-0.18426912,0.00039263593,0.008924776,-0.009150031,3.5446803e-05,0.013284376,-0.011834501,0.00068080006,0.00996485,-0.009883509,65
5042,31,46,-0.00060877943,0.14393935,-0.15196374,0.00015709833,0.009618826,-0.009603551,0.00046170873,0.009046885,-0.008212944,0.00015709833,0.009618826,-0.009603551,1508
297027,120,15,-0.0007626079,0.12301851,-0.12889746,-8.236845e-06,0.009922823,-0.009121787,3.5446803e-05,0.013284376,-0.011834501,0.00015709833,0.009618826,-0.009603551,116
6945,105,24,-0.0009710413,0.21540846,-0.2286348,0.00015709833,0.009618826,-0.009603551,3.5446803e-05,0.013284376,-0.011834501,0.00015709833,0.009618826,-0.009603551,91
5544,54,2,-0.00094655773,0.23963359,-0.252653,-8.236845e-06,0.009922823,-0.009121787,3.5446803e-05,0.013284376,-0.011834501,0.00015709833,0.009618826,-0.009603551,388
8165,108,55,-0.0008005248,0.16606067,-0.17327738,0.00039263593,0.008924776,-0.009150031,0.00046170873,0.009046885,-0.008212944,0.00068080006,0.00996485,-0.009883509,137
23186,49,38,-0.00072359433,0.10550708,-0.109896794,0.00015709833,0.009618826,-0.009603551,0.00046170873,0.009046885,-0.008212944,0.00015709833,0.009618826,-0.009603551,3172
297,6,73,-0.0010371371,0.17440109,-0.18750562,0.00015709833,0.009618826,-0.009603551,3.5446803e-05,0.013284376,-0.011834501,-8.236845e-06,0.009922823,-0.009121787,2
2686,75,1,-0.0008498585,0.21431231,-0.22718775,-8.236845e-06,0.009922823,-0.009121787,3.5446803e-05,0.013284376,-0.011834501,0.00068080006,0.00996485,-0.009883509,44
37219,39,13,-0.00067517644,0.16168313,-0.16762307,-8.236845e-06,0.009922823,-0.009121787,0.0008033614,0.010229348,-0.008849426,0.00068080006,0.00996485,-0.009883509,86
8256,7,22,-0.00090557366,0.24486811,-0.25379092,0.00012365142,0.008554986,-0.0082680145,3.5446803e-05,0.013284376,-0.011834501,0.00015709833,0.009618826,-0.009603551,26
9485,20,44,-0.0010739934,0.2631371,-0.27226323,0.00015709833,0.009618826,-0.009603551,0.00046170873,0.009046885,-0.008212944,0.00015709833,0.009618826,-0.009603551,706
1979,26,15,-0.001200328,0.2704919,-0.28241265,0.00039263593,0.008924776,-0.009150031,3.5446803e-05,0.013284376,-0.011834501,0.00068080006,0.00996485,-0.009883509,56
154188,134,25,-0.0007725932,0.18043795,-0.1901822,-8.236845e-06,0.009922823,-0.009121787,0.00046170873,0.009046885,-0.008212944,0.00015709833,0.009618826,-0.009603551,4378
1616,43,62,-0.00082651526,0.22318836,-0.23258005,0.00015709833,0.009618826,-0.009603551,3.5446803e-05,0.013284376,-0.011834501,0.00015709833,0.009618826,-0.009603551,132
17546,58,18,-0.00056552567,0.12427941,-0.13129768,-8.236845e-06,0.009922823,-0.009121787,0.00046170873,0.009046885,-0.008212944,0.0006549831,0.009980517,-0.009774047,66
941,15,28,-0.0009874228,0.3202444,-0.3312703,-0.0003773534,0.008177728,-0.009071283,3.5446803e-05,0.013284376,-0.011834501,0.00015709833,0.009618826,-0.009603551,35
14643,54,4,-0.00057801703,0.14218278,-0.14700514,0.00012365142,0.008554986,-0.0082680145,0.00046170873,0.009046885,-0.008212944,0.00015709833,0.009618826,-0.009603551,587
45946,78,18,-0.0005382509,0.11877279,-0.12354048,-0.0003773534,0.008177728,-0.009071283,3.5446803e-05,0.013284376,-0.011834501,0.00015709833,0.009618826,-0.009603551,98
2389,97,45,-0.00062375196,0.14180145,-0.14635561,0.00039263593,0.008924776,-0.009150031,0.00046170873,0.009046885,-0.008212944,0.00068080006,0.00996485,-0.009883509,292
2738,71,9,-0.0006817527,0.17939568,-0.18936938,0.00015709833,0.009618826,-0.009603551,0.00018749949,0.010641727,-0.012015251,0.00015709833,0.009618826,-0.009603551,59
4724,35,16,-0.00094812555,0.23296656,-0.245452,0.00012365142,0.008554986,-0.0082680145,0.00046170873,0.009046885,-0.008212944,0.00015709833,0.009618826,-0.009603551,319
5784,94,4,-0.00068503513,0.15974961,-0.16355067,0.00015709833,0.009618826,-0.009603551,0.00046170873,0.009046885,-0.008212944,0.00015709833,0.009618826,-0.009603551,68
4177,36,4,-0.0004863506,0.14754471,-0.15126249,-8.236845e-06,0.009922823,-0.009121787,3.5446803e-05,0.013284376,-0.011834501,0.00015709833,0.009618826,-0.009603551,1014
9300,61,201,-0.000538863,0.102557145,-0.1074832,0.00015709833,0.009618826,-0.009603551,0.00046170873,0.009046885,-0.008212944,0.00015709833,0.009618826,-0.009603551,1195
9126,28,35,-0.00058389385,0.18964264,-0.19885252,0.00015709833,0.009618826,-0.009603551,3.5446803e-05,0.013284376,-0.011834501,0.00015709833,0.009618826,-0.009603551,637
110937,106,3,-0.00052984094,0.116046965,-0.12328454,0.00015709833,0.009618826,-0.009603551,0.00046170873,0.009046885,-0.008212944,0.00015709833,0.009618826,-0.009603551,124
3174,32,1,-0.00096128957,0.24920717,-0.2581388,-8.236845e-06,0.009922823,-0.009121787,3.5446803e-05,0.013284376,-0.011834501,0.00015709833,0.009618826,-0.009603551,27
297,6,73,-0.0010371371,0.17440109,-0.18750562,0.00015709833,0.009618826,-0.009603551,3.5446803e-05,0.013284376,-0.011834501,-8.236845e-06,0.009922823,-0.009121787,2
15962,11,40,-0.00096347946,0.25523677,-0.2688355,0.00015709833,0.009618826,-0.009603551,0.00046170873,0.009046885,-0.008212944,0.00068080006,0.00996485,-0.009883509,1588
4447,53,2,-0.0007182708,0.14814878,-0.15594904,0.00015709833,0.009618826,-0.009603551,0.00018749949,0.010641727,-0.012015251,0.0006549831,0.009980517,-0.009774047,17
2566,153,16,-0.00071880897,0.20341428,-0.21300766,0.00012365142,0.008554986,-0.0082680145,0.00046170873,0.009046885,-0.008212944,0.00015709833,0.009618826,-0.009603551,20
3641,43,24,-0.0007203495,0.16884612,-0.17355971,0.00012365142,0.008554986,-0.0082680145,3.5446803e-05,0.013284376,-0.011834501,0.00015709833,0.009618826,-0.009603551,30
21662,45,15,-0.00054721977,0.16677004,-0.169995,-0.0003773534,0.008177728,-0.009071283,3.5446803e-05,0.013284376,-0.011834501,0.00068080006,0.00996485,-0.009883509,257
7362,30,4,-0.00088469463,0.18796115,-0.19686626,0.00015709833,0.009618826,-0.009603551,0.00046170873,0.009046885,-0.008212944,0.00068080006,0.00996485,-0.009883509,213
58402,42,70,-0.0007253605,0.14775908,-0.15498282,0.00015709833,0.009618826,-0.009603551,0.00046170873,0.009046885,-0.008212944,0.00068080006,0.00996485,-0.009883509,818
3181,30,12,-0.0008952074,0.21583122,-0.22437671,0.00039263593,0.008924776,-0.009150031,0.00046170873,0.009046885,-0.008212944,-8.236845e-06,0.009922823,-0.009121787,101
7326,25,94,-0.0006921965,0.16024329,-0.16521125,0.00015709833,0.009618826,-0.009603551,3.5446803e-05,0.013284376,-0.011834501,0.00015709833,0.009618826,-0.009603551,965
1741,29,91,-0.00056375185,0.1829564,-0.1897371,0.00015709833,0.009618826,-0.009603551,0.00046170873,0.009046885,-0.008212944,0.00015709833,0.009618826,-0.009603551,525
297,6,73,-0.0010371371,0.17440109,-0.18750562,0.00015709833,0.009618826,-0.009603551,3.5446803e-05,0.013284376,-0.011834501,-8.236845e-06,0.009922823,-0.009121787,2
1221,10,51,-0.000634731,0.21188334,-0.21621747,0.00012365142,0.008554986,-0.0082680145,3.5446803e-05,0.013284376,-0.011834501,0.00068080006,0.00996485,-0.009883509,19
2423,117,65,-0.00065227126,0.14558011,-0.15399069,-8.236845e-06,0.009922823,-0.009121787,3.5446803e-05,0.013284376,-0.011834501,0.00068080006,0.00996485,-0.009883509,106
655,30,63,-0.0007713095,0.17830826,-0.18657818,0.00012365142,0.008554986,-0.0082680145,0.00046170873,0.009046885,-0.008212944,0.00015709833,0.009618826,-0.009603551,768
5472,37,7,-0.0007282682,0.2078565,-0.21522725,-8.236845e-06,0.009922823,-0.009121787,3.5446803e-05,0.013284376,-0.011834501,0.00015709833,0.009618826,-0.009603551,7
9117,127,9,-0.0007572251,0.20280229,-0.21396714,-8.236845e-06,0.009922823,-0.009121787,0.00046170873,0.009046885,-0.008212944,0.00015709833,0.009618826,-0.009603551,94
297,6,73,-0.0010371371,0.17440109,-0.18750562,0.00015709833,0.009618826,-0.009603551,3.5446803e-05,0.013284376,-0.011834501,-8.236845e-06,0.009922823,-0.009121787,2
1809,30,21,-0.0007186865,0.23707362,-0.24350385,0.00015709833,0.009618826,-0.009603551,0.00046170873,0.009046885,-0.008212944,0.00015709833,0.009618826,-0.009603551,1620
5941,84,1,-0.00056021137,0.11463449,-0.1168069,0.00015709833,0.009618826,-0.009603551,0.00018749949,0.010641727,-0.012015251,0.00015709833,0.009618826,-0.009603551,160
7022,47,18,-0.00063141546,0.17058872,-0.17959008,0.00015709833,0.009618826,-0.009603551,0.00018749949,0.010641727,-0.012015251,0.00015709833,0.009618826,-0.009603551,1806
41750,116,8,-0.00054431165,0.0910677,-0.09576121,0.00012365142,0.008554986,-0.0082680145,0.00046170873,0.009046885,-0.008212944,-8.236845e-06,0.009922823,-0.009121787,11
297,6,73,-0.0010371371,0.17440109,-0.18750562,0.00015709833,0.009618826,-0.009603551,3.5446803e-05,0.013284376,-0.011834501,-8.236845e-06,0.009922823,-0.009121787,2
14320,37,20,-0.0009771152,0.19389471,-0.20161538,0.00012365142,0.008554986,-0.0082680145,3.5446803e-05,0.013284376,-0.011834501,0.00068080006,0.00996485,-0.009883509,21
4314,10,39,-0.0005544328,0.20880373,-0.21493836,0.00012365142,0.008554986,-0.0082680145,0.00046170873,0.009046885,-0.008212944,0.00068080006,0.00996485,-0.009883509,71
151583,33,14,-0.000921046,0.20105828,-0.20951638,-8.236845e-06,0.009922823,-0.009121787,0.00046170873,0.009046885,-0.008212944,0.00068080006,0.00996485,-0.009883509,46
225,186,2,-0.00047436528,0.12372052,-0.13113132,-8.236845e-06,0.009922823,-0.009121787,0.00018749949,0.010641727,-0.012015251,-8.236845e-06,0.009922823,-0.009121787,2
20152,92,71,-0.00033945945,0.08820366,-0.09169247,0.00012365142,0.008554986,-0.0082680145,3.5446803e-05,0.013284376,-0.011834501,0.00015709833,0.009618826,-0.009603551,36
6642,42,43,-0.0006851732,0.19395602,-0.1999507,0.00015709833,0.009618826,-0.009603551,0.00046170873,0.009046885,-0.008212944,0.00015709833,0.009618826,-0.009603551,1277
8599,163,7,-0.00032854264,0.08987137,-0.09534506,0.00012365142,0.008554986,-0.0082680145,0.00018749949,0.010641727,-0.012015251,0.00015709833,0.009618826,-0.009603551,18
15251,18,47,-0.0008521803,0.2502847,-0.2603947,-0.0003773534,0.008177728,-0.009071283,0.00046170873,0.009046885,-0.008212944,0.00015709833,0.009618826,-0.009603551,177
9011,72,20,-0.0007090456,0.13837852,-0.14456783,-8.236845e-06,0.009922823,-0.009121787,0.00018749949,0.010641727,-0.012015251,-8.236845e-06,0.009922823,-0.009121787,0
8270,72,36,-0.0007881671,0.20109358,-0.21155837,0.00015709833,0.009618826,-0.009603551,0.00046170873,0.009046885,-0.008212944,0.00015709833,0.009618826,-0.009603551,1722
5090,37,2,-0.00074937684,0.19478592,-0.20635323,0.00015709833,0.009618826,-0.009603551,3.5446803e-05,0.013284376,-0.011834501,0.00015709833,0.009618826,-0.009603551,123
2869,32,1,-0.0005317552,0.08345424,-0.08500311,0.00015709833,0.009618826,-0.009603551,0.00018749949,0.010641727,-0.012015251,0.00068080006,0.00996485,-0.009883509,155
26721,54,2,-0.0003090422,0.096004665,-0.09919566,0.00012365142,0.008554986,-0.0082680145,0.00018749949,0.010641727,-0.012015251,0.00015709833,0.009618826,-0.009603551,207
4731,42,43,-0.0007111824,0.16604197,-0.17413169,0.00015709833,0.009618826,-0.009603551,0.00046170873,0.009046885,-0.008212944,0.00015709833,0.009618826,-0.009603551,1621
2560,22,21,-0.0006855579,0.216109,-0.22209872,0.00015709833,0.009618826,-0.009603551,0.00046170873,0.009046885,-0.008212944,0.00015709833,0.009618826,-0.009603551,312
8186,23,2,-0.00095289445,0.23247617,-0.24149662,0.00015709833,0.009618826,-0.009603551,3.5446803e-05,0.013284376,-0.011834501,0.00015709833,0.009618826,-0.009603551,463
2923,82,13,-0.00045068646,0.097706094,-0.10000776,-8.236845e-06,0.009922823,-0.009121787,0.00018749949,0.010641727,-0.012015251,0.0006549831,0.009980517,-0.009774047,7
27123,12,14,-0.0006062153,0.16881631,-0.17221694,-8.236845e-06,0.009922823,-0.009121787,0.00018749949,0.010641727,-0.012015251,0.00068080006,0.00996485,-0.009883509,6
41605,142,3,-0.000574601,0.13283506,-0.13910472,0.00015709833,0.009618826,-0.009603551,0.00046170873,0.009046885,-0.008212944,0.00015709833,0.009618826,-0.009603551,103
2265,26,20,-0.00086287333,0.24059881,-0.24994652,-8.236845e-06,0.009922823,-0.009121787,0.00046170873,0.009046885,-0.008212944,0.00015709833,0.009618826,-0.009603551,1701
3145,92,2,-0.0008771773,0.24613495,-0.26094675,-0.0003773534,0.008177728,-0.009071283,0.00046170873,0.009046885,-0.008212944,0.00015709833,0.009618826,-0.009603551,277
1760,22,23,-0.00070835376,0.22701238,-0.23594403,0.00012365142,0.008554986,-0.0082680145,0.00046170873,0.009046885,-0.008212944,0.00015709833,0.009618826,-0.009603551,1359
6634,42,32,-0.0008313102,0.16414942,-0.17118223,0.00012365142,0.008554986,-0.0082680145,0.00046170873,0.009046885,-0.008212944,0.00015709833,0.009618826,-0.009603551,40
30766,14,12,-0.00053570507,0.17762361,-0.18325116,-8.236845e-06,0.009922823,-0.009121787,0.00046170873,0.009046885,-0.008212944,0.00068080006,0.00996485,-0.009883509,423
9411,40,3,-0.0008374983,0.23764022,-0.2509884,0.00015709833,0.009618826,-0.009603551,0.00046170873,0.009046885,-0.008212944,0.00015709833,0.009618826,-0.009603551,1893
5450,74,14,-0.0008067943,0.14564568,-0.15183364,0.00012365142,0.008554986,-0.0082680145,0.00046170873,0.009046885,-0.008212944,0.00015709833,0.009618826,-0.009603551,189
31718,34,41,-0.0006922712,0.16201782,-0.16958722,0.00012365142,0.008554986,-0.0082680145,0.00046170873,0.009046885,-0.008212944,-8.236845e-06,0.009922823,-0.009121787,130
1560,15,15,-0.001171238,0.22421022,-0.23353721,0.00012365142,0.008554986,-0.0082680145,3.5446803e-05,0.013284376,-0.011834501,0.00068080006,0.00996485,-0.009883509,18
22952,113,2,-0.00056716235,0.111884,-0.11628848,0.00012365142,0.008554986,-0.0082680145,0.0008033614,0.010229348,-0.008849426,0.00015709833,0.009618826,-0.009603551,34
110605,99,4,-0.0007805832,0.17576633,-0.18303755,0.00015709833,0.009618826,-0.009603551,0.00046170873,0.009046885,-0.008212944,0.00068080006,0.00996485,-0.009883509,1
9431,66,2,-0.0006056494,0.14745417,-0.15411507,-8.236845e-06,0.009922823,-0.009121787,0.00046170873,0.009046885,-0.008212944,0.00015709833,0.009618826,-0.009603551,293
9759,75,40,-0.0008597456,0.20742606,-0.21780935,0.00015709833,0.009618826,-0.009603551,0.00046170873,0.009046885,-0.008212944,0.00015709833,0.009618826,-0.009603551,10446
542422,28,54,-0.00037291035,0.105144605,-0.10906415,0.00012365142,0.008554986,-0.0082680145,0.00018749949,0.010641727,-0.012015251,0.00068080006,0.00996485,-0.009883509,716
79679,59,43,-0.0007356937,0.13530768,-0.14174017,-8.236845e-06,0.009922823,-0.009121787,3.5446803e-05,0.013284376,-0.011834501,0.00068080006,0.00996485,-0.009883509,1262
9496,95,1,-0.0005688474,0.110572875,-0.11672869,0.00012365142,0.008554986,-0.0082680145,0.00046170873,0.009046885,-0.008212944,0.00015709833,0.009618826,-0.009603551,100
297,6,73,-0.0010371371,0.17440109,-0.18750562,0.00015709833,0.009618826,-0.009603551,3.5446803e-05,0.013284376,-0.011834501,-8.236845e-06,0.009922823,-0.009121787,2
1235,36,6,-0.0008655225,0.27513963,-0.29472214,0.00015709833,0.009618826,-0.009603551,3.5446803e-05,0.013284376,-0.011834501,0.00015709833,0.009618826,-0.009603551,4
7461,72,45,-0.0007563302,0.15727422,-0.1636276,0.00015709833,0.009618826,-0.009603551,0.00046170873,0.009046885,-0.008212944,0.00015709833,0.009618826,-0.009603551,294
97190,195,26,-0.00043273708,0.09441853,-0.098242894,-8.236845e-06,0.009922823,-0.009121787,0.00018749949,0.010641727,-0.012015251,-8.236845e-06,0.009922823,-0.009121787,108
12462,46,43,-0.00037372197,0.09324078,-0.0955521,-8.236845e-06,0.009922823,-0.009121787,0.00046170873,0.009046885,-0.008212944,0.00015709833,0.009618826,-0.009603551,656
1776,18,44,-0.0010124599,0.24026749,-0.24578786,0.00015709833,0.009618826,-0.009603551,0.00046170873,0.009046885,-0.008212944,0.00015709833,0.009618826,-0.009603551,336
28033,12,49,-0.00063262775,0.16567123,-0.16789323,0.00012365142,0.008554986,-0.0082680145,0.00046170873,0.009046885,-0.008212944,0.00068080006,0.00996485,-0.009883509,480
9924,69,51,-0.00045034077,0.1327409,-0.13751936,0.00015709833,0.009618826,-0.009603551,0.00046170873,0.009046885,-0.008212944,0.00068080006,0.00996485,-0.009883509,68
15887,39,64,-0.0006790109,0.14908665,-0.15558594,0.00015709833,0.009618826,-0.009603551,3.5446803e-05,0.013284376,-0.011834501,0.00015709833,0.009618826,-0.009603551,82
331,63,15,-0.0006078825,0.1384833,-0.14407386,-8.236845e-06,0.009922823,-0.009121787,0.00018749949,0.010641727,-0.012015251,0.00015709833,0.009618826,-0.009603551,48
